"","lat","lon","node","shortest","shortestD"
"100",43.27472,-77.59083,84,12340,0.157960443439709
"101",43.27528,-77.59111,84,12340,0.142160850963748
"102",43.27528,-77.59111,84,12340,0.142160850963748
"103",43.27556,-77.59139,84,12340,0.127660434207137
"104",43.27556,-77.59139,84,12340,0.127660434207137
"105",43.27779,-77.45392,196,13834,0.044049889840087
"106",43.27779,-77.45392,196,13834,0.044049889840087
"107",43.27779,-77.45392,196,13834,0.044049889840087
"108",43.27878308,-77.59303948,111,12674,0.0820146313538297
"109",43.27878308,-77.59303948,111,12674,0.0820146313538297
"110",43.28056,-79.87306,8987,28,8.1083768110431
"111",43.28056,-79.87306,8987,28,8.1083768110431
"112",43.28083,-79.87167,8988,28,7.95330777388836
"113",43.28083,-79.87167,8988,28,7.95330777388836
"114",43.2817,-77.44,269,14100,0.219743553625437
"115",43.2817,-77.44,269,14100,0.219743553625437
"116",43.2817,-77.44,269,14100,0.219743553625437
"117",43.2817,-77.44,269,14100,0.219743553625437
"118",43.2817,-77.44,269,14100,0.219743553625437
"119",43.28639,-79.84306,8750,28,4.76481919668988
"120",43.28694,-79.84194,8750,28,4.63939054400563
"121",43.28694,-79.84194,8750,28,4.63939054400563
"122",43.28694,-79.84194,8750,28,4.63939054400563
"123",43.28806,-79.84056,8750,28,4.48375021334749
"124",43.29611,-79.00611,3565,5389,0.130916267065382
"125",43.29611,-79.00611,3565,5389,0.130916267065382
"126",43.29611,-79.00611,3565,5389,0.130916267065382
"127",43.29611,-79.00528,3393,5389,0.0534578532497444
"128",43.29611,-79.00528,3393,5389,0.0534578532497444
"129",43.29694,-79.00444,3566,5389,0.0880442666340547
"130",43.29694,-79.00444,3566,5389,0.0880442666340547
"131",43.29832,-77.6838,219,11068,0.0405190827742985
"132",43.29832,-77.6838,219,11068,0.0405190827742985
"133",43.29832,-77.6838,219,11068,0.0405190827742985
"134",43.29832,-77.6838,219,11068,0.0405190827742985
"135",43.29832,-77.6838,219,11068,0.0405190827742985
"136",43.29861,-77.51861,451,14389,0.156336647088344
"137",43.3,-77.43917,594,14886,0.165862317549981
"138",43.3,-77.43917,594,14886,0.165862317549981
"139",43.3,-77.43917,594,14886,0.165862317549981
"140",43.3,-77.44,594,14886,0.100167330863759
"141",43.3,-77.44,594,14886,0.100167330863759
"142",43.3,-77.44,594,14886,0.100167330863759
"143",43.3,-77.44,594,14886,0.100167330863759
"144",43.3,-77.44,594,14886,0.100167330863759
"145",43.30028,-79.11972,5144,5097,0.341897544078908
"146",43.30028,-79.11944,5145,5097,0.328749881674481
"147",43.30056,-79.11972,5145,5097,0.34715461338189
"148",43.30222,-79.27667,5904,4803,0.44886712062577
"149",43.30222,-79.27667,5904,4803,0.44886712062577
"150",43.3025,-79.27667,5904,4803,0.452780288755634
"151",43.3025,-79.27667,5904,4803,0.452780288755634
"152",43.30333,-79.27833,5904,4669,0.599630273458794
"153",43.3036,-79.2781,5904,4803,0.592921771363421
"154",43.3036,-79.2781,5904,4803,0.592921771363421
"155",43.3036,-79.2781,5904,4803,0.592921771363421
"156",43.3036,-79.2781,5904,4803,0.592921771363421
"157",43.3036,-79.2781,5904,4803,0.592921771363421
"158",43.3036,-79.2781,5904,4803,0.592921771363421
"159",43.30389,-79.815,8993,28,1.61383485375913
"160",43.30389,-79.815,8993,28,1.61383485375913
"161",43.30389,-79.815,8993,28,1.61383485375913
"162",43.30389,-79.815,8993,28,1.61383485375913
"163",43.30417,-79.81417,8993,28,1.52144317663823
"164",43.30417,-79.81417,8993,28,1.52144317663823
"165",43.30528,-79.81528,8993,28,1.64079153624192
"166",43.30528,-79.81528,8993,28,1.64079153624192
"167",43.30528,-79.81528,8993,28,1.64079153624192
"168",43.30740666,-79.09493317,5147,5508,0.154482232214341
"169",43.30740666,-79.09493317,5147,5508,0.154482232214341
"170",43.30740666,-79.09493317,5147,5508,0.154482232214341
"171",43.30740666,-79.09493317,5147,5508,0.154482232214341
"172",43.308,-76.95105,3357,18894,0.12714360333942
"173",43.308,-76.95105,3357,18894,0.12714360333942
"174",43.30934524,-77.63850403,445,13588,0.0533070408627796
"175",43.30934524,-77.63850403,445,13588,0.0533070408627796
"176",43.3125,-79.7525,8758,514,0.0922342829057415
"177",43.31306,-79.75194,8758,514,0.0358253055293212
"178",43.31306,-77.00056,3870,19306,0.0579454850236115
"179",43.31306,-77.00056,3870,19306,0.0579454850236115
"180",43.31306,-77.00056,3870,19306,0.0579454850236115
"181",43.31306,-77.00056,3870,19306,0.0579454850236115
"182",43.31306,-77.00056,3870,19306,0.0579454850236115
"183",43.31333,-79.75139,8758,514,0.0414689719325123
"184",43.31333,-77.00056,3870,19306,0.0609219258263513
"185",43.31333,-77.00056,3870,19306,0.0609219258263513
"186",43.31333,-77.00056,3870,19306,0.0609219258263513
"187",43.31333,-77.00056,3870,19306,0.0609219258263513
"188",43.31333,-77.00056,3870,19306,0.0609219258263513
"189",43.31333,-77.00028,3870,19306,0.0895646718900095
"190",43.31333,-77.00028,3870,19306,0.0895646718900095
"191",43.31333,-77.00028,3870,19306,0.0895646718900095
"192",43.31333,-77.00028,3870,19306,0.0895646718900095
"193",43.31333,-77.00028,3870,19306,0.0895646718900095
"194",43.31611,-79.44306,6932,4377,0.426796438924944
"195",43.31611,-79.44278,6932,4377,0.450926727954388
"196",43.31611,-79.44278,6932,4377,0.450926727954388
"197",43.31628741,-78.97606763,4615,5808,0.140062672918731
"198",43.31628741,-78.97606763,4615,5808,0.140062672918731
"199",43.31628741,-78.97606763,4615,5808,0.140062672918731
"200",43.31628741,-78.97606763,4615,5808,0.140062672918731
"201",43.31722,-79.44111,6933,4377,0.598416332488122
"202",43.318267,-78.999667,4791,5806,0.222082859178473
"203",43.318333,-79.000352,4791,5806,0.18529212002223
"204",43.318333,-79.000352,4791,5806,0.18529212002223
"205",43.32417,-77.21556,4205,17677,0.220325991858567
"206",43.325,-77.21667,4205,17677,0.144830414270738
"207",43.32516817,-79.10261844,5334,5643,0.365952081545863
"208",43.32516817,-79.10261844,5334,5643,0.365952081545863
"209",43.32516817,-79.10261844,5334,5643,0.365952081545863
"210",43.32516817,-79.10261844,5334,5643,0.365952081545863
"211",43.32525635,-77.5786209,1038,14901,0.163567143776619
"212",43.32525635,-77.5786209,1038,14901,0.163567143776619
"213",43.32525635,-77.5786209,1038,14901,0.163567143776619
"214",43.32528,-77.21639,4205,17677,0.167508458306513
"215",43.32639,-78.86833,3063,5823,0.214236648085496
"216",43.32639,-78.86639,3063,5823,0.272880398436838
"217",43.32649213,-78.90486563,4094,5975,0.128705651642817
"218",43.32649213,-78.90486563,4094,5975,0.128705651642817
"219",43.32649213,-78.90486563,4094,5975,0.128705651642817
"220",43.32649213,-78.90486563,4094,5975,0.128705651642817
"221",43.32667,-78.86806,3063,5823,0.216389241608347
"222",43.3275,-77.43694,2482,16658,0.422013438730505
"223",43.32778,-77.43806,2482,16658,0.3068233299376
"224",43.32778,-77.43806,2482,16658,0.3068233299376
"225",43.328,-77.438,2650,16658,0.309996037396692
"226",43.328,-77.438,2650,16658,0.309996037396692
"227",43.328,-77.438,2650,16658,0.309996037396692
"228",43.328,-77.438,2650,16658,0.309996037396692
"229",43.328,-77.438,2650,16658,0.309996037396692
"230",43.328,-77.438,2650,16658,0.309996037396692
"231",43.32806,-77.43861,2650,16658,0.251702263154542
"232",43.32806,-77.43861,2650,16658,0.251702263154542
"233",43.32806,-77.43861,2650,16658,0.251702263154542
"234",43.32833,-77.43806,2650,16658,0.30027848444561
"235",43.32833,-77.43806,2650,16658,0.30027848444561
"236",43.33,-77.44,2819,16658,0.11225123855105
"237",43.33,-77.44,2819,16658,0.11225123855105
"238",43.33,-77.44,2819,16658,0.11225123855105
"239",43.33,-77.44,2819,16658,0.11225123855105
"240",43.33,-77.44,2819,16658,0.11225123855105
"241",43.33,-77.44,2819,16658,0.11225123855105
"242",43.33,-77.44,2819,16658,0.11225123855105
"243",43.33,-77.44,2819,16658,0.11225123855105
"244",43.33023,-78.76993,1115,6156,0.0484940014593697
"245",43.33023,-78.76993,1115,6156,0.0484940014593697
"246",43.33023,-78.76993,1115,6156,0.0484940014593697
"247",43.33023,-78.76993,1115,6156,0.0484940014593697
"248",43.33023,-78.76993,1115,6156,0.0484940014593697
"249",43.33023,-78.76993,1115,6156,0.0484940014593697
"250",43.33023,-78.76993,1115,6156,0.0484940014593697
"251",43.33023,-78.76993,1115,6156,0.0484940014593697
"252",43.33049012,-78.8408966,2725,5994,0.113942667337061
"253",43.33049012,-78.8408966,2725,5994,0.113942667337061
"254",43.33273,-78.77035,1409,6156,0.0836419147040671
"255",43.33273,-78.77035,1409,6156,0.0836419147040671
"256",43.33273,-78.77035,1409,6156,0.0836419147040671
"257",43.33273,-78.77035,1409,6156,0.0836419147040671
"258",43.33273,-78.77035,1409,6156,0.0836419147040671
"259",43.33273,-78.77035,1409,6156,0.0836419147040671
"260",43.33273,-78.77035,1409,6156,0.0836419147040671
"261",43.33273,-78.77035,1409,6156,0.0836419147040671
"262",43.33278,-76.84028,4930,19722,0.107716615409585
"263",43.3331,-76.8392,4930,19722,0.177966488127751
"264",43.3331,-76.8392,4930,19722,0.177966488127751
"265",43.3331,-76.8392,4930,19722,0.177966488127751
"266",43.3331,-76.8392,4930,19722,0.177966488127751
"267",43.3331,-76.8392,4930,19722,0.177966488127751
"268",43.3331,-76.8392,4930,19722,0.177966488127751
"269",43.33333,-76.84,4930,19722,0.108321463620419
"270",43.335186,-78.90587616,4621,6306,0.187214441398329
"271",43.335186,-78.90587616,4621,6306,0.187214441398329
"272",43.33778,-79.19583,6111,5503,0.0896651786117532
"273",43.33778,-79.19583,6111,5503,0.0896651786117532
"274",43.33833,-79.19639,6111,5503,0.125734264178939
"275",43.33833,-79.19639,6111,5503,0.125734264178939
"276",43.33917,-79.665,8528,2685,0.0906639729395824
"277",43.33917,-79.665,8528,2685,0.0906639729395824
"278",43.33944,-79.66583,8766,2685,0.051081941033449
"279",43.33944,-79.66472,8528,2685,0.121086232004703
"280",43.34064906,-77.57305201,2811,15490,0.252924592787086
"281",43.34064906,-77.57305201,2811,15490,0.252924592787086
"282",43.34064906,-77.57305201,2811,15490,0.252924592787086
"283",43.3416,-78.77143,2562,6336,0.0767589947103084
"284",43.3416,-78.77143,2562,6336,0.0767589947103084
"285",43.3416,-78.77143,2562,6336,0.0767589947103084
"286",43.3416,-78.77143,2562,6336,0.0767589947103084
"287",43.3416,-78.77143,2562,6336,0.0767589947103084
"288",43.3416,-78.77143,2562,6336,0.0767589947103084
"289",43.3416,-78.77143,2562,6336,0.0767589947103084
"290",43.34637,-78.77223,3242,6661,0.103720154443147
"291",43.34637,-78.77223,3242,6661,0.103720154443147
"292",43.34637,-78.77223,3242,6661,0.103720154443147
"293",43.34637,-78.77223,3242,6661,0.103720154443147
"294",43.34637,-78.77223,3242,6661,0.103720154443147
"295",43.34637,-78.77223,3242,6661,0.103720154443147
"296",43.34637,-78.77223,3242,6661,0.103720154443147
"297",43.34944,-77.71083,2634,13871,0.129890359743928
"298",43.34972,-77.71167,2634,13871,0.208030948423216
"299",43.35,-77.71083,2634,13871,0.14007571947951
"300",43.35917,-78.73028,4108,6974,0.160718988358304
"301",43.35917,-78.72944,4108,7121,0.245437059271198
"302",43.36,-78.73,4108,7121,0.181206404608118
"303",43.36,-78.73,4108,7121,0.181206404608118
"304",43.36,-78.73,4108,7121,0.181206404608118
"305",43.36,-78.73,4108,7121,0.181206404608118
"306",43.36,-78.73,4108,7121,0.181206404608118
"307",43.36,-78.73,4108,7121,0.181206404608118
"308",43.36,-77.51361,4715,16661,0.465767401933863
"309",43.36083,-78.72917,4108,7121,0.262057018147935
"310",43.36083,-78.72917,4108,7121,0.262057018147935
"311",43.3619,-78.7294,4108,7121,0.232006569786853
"312",43.3619,-78.7294,4108,7121,0.232006569786853
"313",43.3619,-78.7294,4108,7121,0.232006569786853
"314",43.3619,-78.7294,4108,7121,0.232006569786853
"315",43.3619,-78.7294,4108,7121,0.232006569786853
"316",43.36222,-78.72917,4108,7121,0.256303536049123
"317",43.36222,-78.72917,4108,7121,0.256303536049123
"318",43.36944,-79.06722,5921,6294,0.247530560385732
"319",43.37,-79.06611,5921,6294,0.29863586369963
"320",43.37306922,-78.60353708,2407,7558,0.178191671786421
"321",43.37306922,-78.60353708,2407,7558,0.178191671786421
"322",43.374733,-78.73015,4813,7121,0.279439202650541
"323",43.375052,-78.730122,4813,7121,0.287015964148092
"324",43.375052,-78.730122,4813,7121,0.287015964148092
"325",43.37652,-77.89393,3474,13164,0.111522075168035
"326",43.37652,-77.89393,3474,13164,0.111522075168035
"327",43.37652,-77.89393,3474,13164,0.111522075168035
"328",43.37652,-77.89393,3474,13164,0.111522075168035
"329",43.37652,-77.89393,3474,13164,0.111522075168035
"330",43.38028,-77.29889,5455,20061,0.225505501471227
"331",43.38167,-77.29833,5455,20061,0.161651805409693
"332",43.38194,-77.29806,5455,20061,0.142701010696932
"333",43.38306,-79.28444,7170,5498,0.33696052076581
"334",43.38306,-77.98972,2956,11566,0.18515099889569
"335",43.38306,-77.98972,2956,11566,0.18515099889569
"336",43.38306,-77.98972,2956,11566,0.18515099889569
"337",43.3833,-77.9894,3126,11566,0.182688710139005
"338",43.3833,-77.9894,3126,11566,0.182688710139005
"339",43.3833,-77.9894,3126,11566,0.182688710139005
"340",43.3833,-77.9894,3126,11566,0.182688710139005
"341",43.3833,-77.9894,3126,11566,0.182688710139005
"342",43.3833,-77.9894,3126,11566,0.182688710139005
"343",43.3833,-77.9894,3126,11566,0.182688710139005
"344",43.3833,-77.9894,3126,11566,0.182688710139005
"345",43.3833,-77.9894,3126,11566,0.182688710139005
"346",43.3833,-77.9894,3126,11566,0.182688710139005
"347",43.3833,-77.9894,3126,11566,0.182688710139005
"348",43.3833,-77.9894,3126,11566,0.182688710139005
"349",43.38333,-79.285,7170,5498,0.363579445180566
"350",43.38333,-77.98889,3126,11566,0.185170532851407
"351",43.38333,-77.98889,3126,11566,0.185170532851407
"352",43.38333,-77.98889,3126,11566,0.185170532851407
"353",43.383453,-77.9893,3126,11566,0.185189674352418
"354",43.383517,-77.989333,3126,11566,0.186937512001702
"355",43.3836,-79.2853,7170,5498,0.379328557519949
"356",43.3836,-79.2853,7170,5498,0.379328557519949
"357",43.3836,-79.2853,7170,5498,0.379328557519949
"358",43.3836,-79.2853,7170,5498,0.379328557519949
"359",43.3836,-79.2853,7170,5498,0.379328557519949
"360",43.3836,-79.2853,7170,5498,0.379328557519949
"361",43.3836,-79.2853,7170,5498,0.379328557519949
"362",43.38389,-79.28444,7170,5498,0.321485292011856
"363",43.38417,-77.98861,3126,11566,0.211881232295811
"364",43.38417,-77.98861,3126,11566,0.211881232295811
"365",43.38417,-77.98861,3126,11566,0.211881232295811
"366",43.38528,-77.98972,3297,11566,0.234672211359025
"367",43.38528,-77.98972,3297,11566,0.234672211359025
"368",43.38528,-77.98972,3297,11566,0.234672211359025
"369",43.38528,-77.98972,3297,11566,0.234672211359025
"370",43.38716753,-78.35220652,2426,8879,0.0956414059604789
"371",43.38716753,-78.35220652,2426,8879,0.0956414059604789
"372",43.38823828,-78.11128609,2442,10429,0.0794091239483771
"373",43.38823828,-78.11128609,2442,10429,0.0794091239483771
"374",43.39139,-78.37,2932,8885,0.189574673859593
"375",43.39194,-78.36972,2932,8885,0.163116263719099
"376",43.39222,-78.37028,2932,8885,0.224556141474698
"377",43.39361,-79.48639,8545,4520,0.147291603644433
"378",43.40778,-76.79528,5868,22200,0.119743362493488
"379",43.40778,-76.79472,5868,22200,0.178858601062167
"380",43.408217,-76.794083,5868,22200,0.250509789989407
"381",43.40861,-76.79389,5868,22200,0.273844141586625
"382",43.40861,-76.79389,5868,22200,0.273844141586625
"383",43.41278,-77.57472,5630,17598,0.413088755112611
"384",43.41306,-77.57472,5630,17598,0.406839670346146
"385",43.41306,-77.57472,5630,17598,0.406839670346146
"386",43.41639,-79.40444,8551,5074,0.404084389058746
"387",43.41639,-79.40444,8551,5074,0.404084389058746
"388",43.41639,-79.40444,8551,5074,0.404084389058746
"389",43.41639,-79.40444,8551,5074,0.404084389058746
"390",43.41639,-79.40444,8551,5074,0.404084389058746
"391",43.4164,-77.917383,5231,14029,0.254806797107402
"392",43.4164,-77.917383,5231,14029,0.254806797107402
"393",43.4164,-77.917383,5231,14029,0.254806797107402
"394",43.4164,-77.917383,5231,14029,0.254806797107402
"395",43.4164,-77.917383,5231,14029,0.254806797107402
"396",43.416433,-77.916517,5231,14029,0.173451222383977
"397",43.416433,-77.916517,5231,14029,0.173451222383977
"398",43.416433,-77.916517,5231,14029,0.173451222383977
"399",43.416433,-77.916517,5231,14029,0.173451222383977
"400",43.416433,-77.916517,5231,14029,0.173451222383977
"401",43.416433,-77.916517,5231,14029,0.173451222383977
"402",43.41667,-79.40111,8552,5075,0.416121656321073
"403",43.41667,-79.40111,8552,5075,0.416121656321073
"404",43.41667,-79.40111,8552,5075,0.416121656321073
"405",43.41667,-79.40111,8552,5075,0.416121656321073
"406",43.41667,-79.40111,8552,5075,0.416121656321073
"407",43.41667,-79.40111,8552,5075,0.416121656321073
"408",43.41667,-79.4,8552,5075,0.292975113305089
"409",43.41667,-79.4,8552,5075,0.292975113305089
"410",43.41667,-79.4,8552,5075,0.292975113305089
"411",43.41667,-79.4,8552,5075,0.292975113305089
"412",43.41667,-79.4,8552,5075,0.292975113305089
"413",43.41667,-79.4,8552,5075,0.292975113305089
"414",43.4233,-76.8833,6061,22663,0.356383670896729
"415",43.4233,-76.8833,6061,22663,0.356383670896729
"416",43.4233,-76.8833,6061,22663,0.356383670896729
"417",43.4233,-76.8833,6061,22663,0.356383670896729
"418",43.4233,-76.8833,6061,22663,0.356383670896729
"419",43.4233,-76.8833,6061,22663,0.356383670896729
"420",43.4233,-76.8833,6061,22663,0.356383670896729
"421",43.4233,-76.8833,6061,22663,0.356383670896729
"422",43.4233,-76.8833,6061,22663,0.356383670896729
"423",43.4233,-76.8833,6061,22663,0.356383670896729
"424",43.4233,-76.8833,6061,22663,0.356383670896729
"425",43.4233,-76.8833,6061,22663,0.356383670896729
"426",43.42361,-76.8825,6061,22663,0.302805127968559
"427",43.42361,-76.8825,6061,22663,0.302805127968559
"428",43.42361,-76.8825,6061,22663,0.302805127968559
"429",43.42361,-76.8825,6061,22663,0.302805127968559
"430",43.42361,-76.8825,6061,22663,0.302805127968559
"431",43.42361,-76.8825,6061,22663,0.302805127968559
"432",43.42444,-79.65778,10115,2420,0.0690499728762615
"433",43.42472,-79.65833,10115,2420,0.0577334949292221
"434",43.42472,-79.65778,10115,2420,0.073244794249987
"435",43.42514,-77.89707,5419,14030,0.180021600191084
"436",43.42514,-77.89707,5419,14030,0.180021600191084
"437",43.42514,-77.89707,5419,14030,0.180021600191084
"438",43.42514,-77.89707,5419,14030,0.180021600191084
"439",43.42514,-77.89707,5419,14030,0.180021600191084
"440",43.43389,-77.71222,5815,16615,0.416983959222096
"441",43.43389,-77.71111,5815,16167,0.459640349083264
"442",43.43944,-79.12778,7410,6291,0.503809076740697
"443",43.44,-79.12722,7411,6291,0.483965968154874
"444",43.44167,-77.4375,6229,19272,0.443434591101973
"445",43.44222,-77.4375,6229,19272,0.437144143152665
"446",43.4431,-77.4381,6229,19272,0.489380631544858
"447",43.4431,-77.4381,6229,19272,0.489380631544858
"448",43.4431,-77.4381,6229,19272,0.489380631544858
"449",43.4431,-77.4381,6229,19272,0.489380631544858
"450",43.4431,-77.4381,6229,19272,0.489380631544858
"451",43.4431,-77.4381,6229,19272,0.489380631544858
"452",43.4431,-77.4381,6229,19272,0.489380631544858
"453",43.4431,-77.4381,6229,19272,0.489380631544858
"454",43.4431,-77.4381,6229,19272,0.489380631544858
"455",43.4431,-77.4381,6229,19272,0.489380631544858
"456",43.4431,-77.4381,6229,19272,0.489380631544858
"457",43.4431,-77.4381,6229,19272,0.489380631544858
"458",43.4431,-77.4381,6229,19272,0.489380631544858
"459",43.4431,-77.4381,6229,19272,0.489380631544858
"460",43.4431,-77.4381,6229,19272,0.489380631544858
"461",43.4431,-77.4381,6229,19272,0.489380631544858
"462",43.4431,-77.4381,6229,19272,0.489380631544858
"463",43.4431,-77.4381,6229,19272,0.489380631544858
"464",43.4431,-77.4381,6229,19272,0.489380631544858
"465",43.4431,-77.4381,6229,19272,0.489380631544858
"466",43.4431,-77.4381,6229,19272,0.489380631544858
"467",43.4431,-77.4381,6229,19272,0.489380631544858
"468",43.4431,-77.4381,6229,19272,0.489380631544858
"469",43.443217,-77.4384,6229,19272,0.519718331347209
"470",43.443217,-77.4384,6229,19272,0.519718331347209
"471",43.443217,-77.4384,6229,19272,0.519718331347209
"472",43.443217,-77.4384,6229,19272,0.519718331347209
"473",43.443217,-77.4384,6229,19272,0.519718331347209
"474",43.443217,-77.4384,6229,19272,0.519718331347209
"475",43.443217,-77.4384,6229,19272,0.519718331347209
"476",43.443217,-77.4384,6229,19272,0.519718331347209
"477",43.443217,-77.4384,6229,19272,0.519718331347209
"478",43.443217,-77.4384,6229,19272,0.519718331347209
"479",43.443217,-77.4384,6229,19272,0.519718331347209
"480",43.443617,-77.438335,6229,19272,0.509638560116662
"481",43.443617,-77.438335,6229,19272,0.509638560116662
"482",43.443617,-77.438335,6229,19272,0.509638560116662
"483",43.443617,-77.438335,6229,19272,0.509638560116662
"484",43.443617,-77.438335,6229,19272,0.509638560116662
"485",43.443617,-77.438335,6229,19272,0.509638560116662
"486",43.443617,-77.438335,6229,19272,0.509638560116662
"487",43.443617,-77.438335,6229,19272,0.509638560116662
"488",43.443617,-77.438335,6229,19272,0.509638560116662
"489",43.443617,-77.438335,6229,19272,0.509638560116662
"490",43.443617,-77.438335,6229,19272,0.509638560116662
"491",43.443617,-77.438335,6229,19272,0.509638560116662
"492",43.443817,-77.44155,6229,18863,0.304038034982092
"493",43.443817,-77.44155,6229,18863,0.304038034982092
"494",43.443817,-77.44155,6229,18863,0.304038034982092
"495",43.443817,-77.44155,6229,18863,0.304038034982092
"496",43.443817,-77.44155,6229,18863,0.304038034982092
"497",43.443817,-77.44155,6229,18863,0.304038034982092
"498",43.443817,-77.44155,6229,18863,0.304038034982092
