"","Date","Niagara","Eighteenmile","OakOrchard","Genesee","Oswego","Black"
"1",2018-01-01,0.1607895297984,0.0013696738750208,0.003547209715248,0.10279576345888,0.014514059008,0.0003540392304064
"2",2018-01-02,0.1607895297984,0.0013696738750208,0.003547209715248,0.10279576345888,0.014514059008,0.0003540392304064
"3",2018-01-03,0.1607895297984,0.0013696738750208,0.003547209715248,0.10279576345888,0.014514059008,0.0003540392304064
"4",2018-01-04,0.1607895297984,0.0013696738750208,0.003547209715248,0.10279576345888,0.014514059008,0.0003540392304064
"5",2018-01-05,0.1607895297984,0.0013696738750208,0.003547209715248,0.10279576345888,0.014514059008,0.0003540392304064
"6",2018-01-06,0.1607895297984,0.0013696738750208,0.003547209715248,0.10279576345888,0.014514059008,0.0003540392304064
"7",2018-01-07,0.1607895297984,0.0013696738750208,0.003547209715248,0.10279576345888,0.014514059008,0.0003540392304064
"8",2018-01-08,0.1607895297984,0.0013696738750208,0.003547209715248,0.10279576345888,0.014514059008,0.0003540392304064
"9",2018-01-09,0.1607895297984,0.0013696738750208,0.003547209715248,0.10279576345888,0.014514059008,0.0003540392304064
"10",2018-01-10,0.1607895297984,0.0013696738750208,0.003547209715248,0.10279576345888,0.014514059008,0.0003540392304064
"11",2018-01-11,0.1607895297984,0.0013696738750208,0.003547209715248,0.10279576345888,0.014514059008,0.0003540392304064
"12",2018-01-12,0.1607895297984,0.0013696738750208,0.003547209715248,0.10279576345888,0.014514059008,0.0003540392304064
"13",2018-01-13,0.1607895297984,0.0013696738750208,0.003547209715248,0.10279576345888,0.014514059008,0.0003540392304064
"14",2018-01-14,0.1607895297984,0.0013696738750208,0.003547209715248,0.10279576345888,0.014514059008,0.0003540392304064
"15",2018-01-15,0.1607895297984,0.0013696738750208,0.003547209715248,0.10279576345888,0.014514059008,0.0003540392304064
"16",2018-01-16,0.1607895297984,0.0013696738750208,0.003547209715248,0.10279576345888,0.014514059008,0.0003540392304064
"17",2018-01-17,0.1607895297984,0.0013696738750208,0.003547209715248,0.10279576345888,0.014514059008,0.0003540392304064
"18",2018-01-18,0.1607895297984,0.0013696738750208,0.003547209715248,0.10279576345888,0.014514059008,0.0003540392304064
"19",2018-01-19,0.1607895297984,0.0013696738750208,0.003547209715248,0.10279576345888,0.014514059008,0.0003540392304064
"20",2018-01-20,0.1607895297984,0.0013696738750208,0.003547209715248,0.10279576345888,0.014514059008,0.0003540392304064
"21",2018-01-21,0.1607895297984,0.0013696738750208,0.003547209715248,0.10279576345888,0.014514059008,0.0003540392304064
"22",2018-01-22,0.1607895297984,0.0013696738750208,0.003547209715248,0.10279576345888,0.014514059008,0.0003540392304064
"23",2018-01-23,0.1607895297984,0.0013696738750208,0.003547209715248,0.10279576345888,0.014514059008,0.0003540392304064
"24",2018-01-24,0.1607895297984,0.0013696738750208,0.003547209715248,0.10279576345888,0.014514059008,0.0003540392304064
"25",2018-01-25,0.1607895297984,0.0013696738750208,0.003547209715248,0.10279576345888,0.014514059008,0.0003540392304064
"26",2018-01-26,0.1607895297984,0.0013696738750208,0.003547209715248,0.10279576345888,0.014514059008,0.0003540392304064
"27",2018-01-27,0.1607895297984,0.0013696738750208,0.003547209715248,0.10279576345888,0.014514059008,0.0003540392304064
"28",2018-01-28,0.1607895297984,0.0013696738750208,0.003547209715248,0.10279576345888,0.014514059008,0.0003540392304064
