"","Date","Niagara","Eighteenmile","OakOrchard","Genesee","Oswego","Black"
"1",2018-01-01,0.0553018772196854,0.0001934272172,0.00050100622,0.00257063616,0.0075547416,0.00496886574074074
"2",2018-01-02,0.0553018772196854,0.0001900782801,0.00043077411,0.0022933188,0.007707222,0.00496886574074074
"3",2018-01-03,0.0553018772196854,0.0001869878635,0.000406681188,0.00197940105,0.00759213156,0.00496886574074074
"4",2018-01-04,0.0553018772196854,0.0001839804225,0.00041505912,0.00204747387,0.00744880904,0.00496886574074074
"5",2018-01-05,0.0553018772196854,0.000181734393,0.000409978987,0.00207702756,0.00587422251,0.00496886574074074
"6",2018-01-06,0.0553018772196854,0.0001814019246,0.000410243592,0.0018578384,0.005902248,0.00496886574074074
"7",2018-01-07,0.0553018772196854,0.0001807271394,0.000421451241,0.00149165904,0.00602539828,0.00496886574074074
"8",2018-01-08,0.0553018772196854,0.0001805875638,0.000397574814,0.00131782912,0.007201646179,0.00496886574074074
"9",2018-01-09,0.0553018772196854,0.000180956709,0.000376799784,0.001066166276,0.00564857812,0.00496886574074074
"10",2018-01-10,0.0553018772196854,0.000181867686,0.000400950438,0.00168450656,0.0084838306,0.00496886574074074
"11",2018-01-11,0.0553018772196854,0.000351838901,0.00058646939,0.002200608,0.00901325568,0.00496886574074074
"12",2018-01-12,0.0553018772196854,0.00505313763,0.00271852064,0.04552607416,0.0196800747,0.00496886574074074
"13",2018-01-13,0.0553018772196854,0.004581233715,0.002429389728,0.1873102854,0.0291373404,0.00496886574074074
"14",2018-01-14,0.0553018772196854,0.001724356639,0.00251574548,0.09280442772,0.027658722,0.00496886574074074
"15",2018-01-15,0.0553018772196854,0.000633666432,0.00224889912,0.0534231552,0.0251056092,0.00496886574074074
"16",2018-01-16,0.0553018772196854,0.000381046482,0.002332035464,0.04772940462,0.022889889,0.00496886574074074
"17",2018-01-17,0.0553018772196854,0.0002657937132,0.0021637048,0.07364212416,0.0211634192,0.00496886574074074
"18",2018-01-18,0.0553018772196854,0.0003039243408,0.002099410596,0.0520746602,0.0199111442,0.00496886574074074
"19",2018-01-19,0.0553018772196854,0.000320892285,0.002422879596,0.03984549723,0.0203287107,0.00496886574074074
"20",2018-01-20,0.0553018772196854,0.0003031920783,0.003162137856,0.0559097913,0.0198409036,0.00496886574074074
