"","Date","Niagara","Eighteenmile","OakOrchard","Genesee","Oswego","Black"
"1",2018-01-01,0.3348950684,0.0001934272172,0.00050100622,0.00128531808,0.0075547416,0.00496886574074074
"2",2018-01-02,0.3413876544,0.0001900782801,0.00043077411,0.0011466594,0.007707222,0.00496886574074074
"3",2018-01-03,0.311052375,0.0001869878635,0.000406681188,0.000989700525,0.00759213156,0.00496886574074074
"4",2018-01-04,0.2741662682,0.0001839804225,0.00041505912,0.001023736935,0.00744880904,0.00496886574074074
"5",2018-01-05,0.27555993,0.000181734393,0.000409978987,0.00103851378,0.00587422251,0.00496886574074074
"6",2018-01-06,0.248349763,0.0001814019246,0.000410243592,0.0009289192,0.005902248,0.00496886574074074
"7",2018-01-07,0.23601634,0.0001807271394,0.000421451241,0.00074582952,0.00602539828,0.00496886574074074
"8",2018-01-08,0.2951061174,0.0001805875638,0.000397574814,0.00065891456,0.007201646179,0.00496886574074074
"9",2018-01-09,0.3115132971,0.000180956709,0.000376799784,0.000533083138,0.00564857812,0.00496886574074074
"10",2018-01-10,0.2916022944,0.000181867686,0.000400950438,0.00084225328,0.0084838306,0.00496886574074074
"11",2018-01-11,0.3039186525,0.000351838901,0.00058646939,0.001100304,0.00901325568,0.00496886574074074
"12",2018-01-12,0.3145992423,0.00505313763,0.00271852064,0.02276303708,0.0196800747,0.00496886574074074
"13",2018-01-13,0.3218592677,0.004581233715,0.002429389728,0.0936551427,0.0291373404,0.00496886574074074
"14",2018-01-14,0.3097864877,0.001724356639,0.00251574548,0.04640221386,0.027658722,0.00496886574074074
"15",2018-01-15,0.2802508814,0.000633666432,0.00224889912,0.0267115776,0.0251056092,0.00496886574074074
"16",2018-01-16,0.3164691082,0.000381046482,0.002332035464,0.02386470231,0.022889889,0.00496886574074074
"17",2018-01-17,0.323019879,0.0002657937132,0.0021637048,0.03682106208,0.0211634192,0.00496886574074074
"18",2018-01-18,0.303697488,0.0003039243408,0.002099410596,0.0260373301,0.0199111442,0.00496886574074074
"19",2018-01-19,0.2812611348,0.000320892285,0.002422879596,0.019922748615,0.0203287107,0.00496886574074074
"20",2018-01-20,0.2858205195,0.0003031920783,0.003162137856,0.02795489565,0.0198409036,0.00496886574074074
"21",2018-01-21,0.3016619822,0.000336810186,0.002573857832,0.02660765717,0.0199559997,0.00496886574074074
"22",2018-01-22,0.2892245284,0.000541067134,0.002115942324,0.02540421948,0.0196188335,0.00496886574074074
"23",2018-01-23,0.307795328,0.001909944077,0.00318170674,0.05339619945,0.0204904735,0.00496886574074074
"24",2018-01-24,0.310842672,0.00168721487,0.002517484515,0.068883615,0.0222664683,0.00496886574074074
"25",2018-01-25,0.304311315,0.000738976392,0.001864870101,0.03222804,0.0228365152,0.00496886574074074
"26",2018-01-26,0.2974383204,0.000472479254,0.002111193018,0.0295068252,0.0220427568,0.00496886574074074
"27",2018-01-27,0.281685465,0.000342974775,0.002402263612,0.02744368162,0.0215580627,0.00496886574074074
"28",2018-01-28,0.2930497828,0.00042032858,0.002618331282,0.024771464025,0.021373292,0.00496886574074074
"29",2018-01-29,0.2937707819,0.00042060592,0.002222624268,0.024000289025,0.0208928995,0.00496886574074074
"30",2018-01-30,0.3113804569,0.0003065882198,0.001759203844,0.025543969125,0.0204153936,0.00496886574074074
"31",2018-01-31,0.2874856066,0.0002770121728,0.002183998164,0.02090021505,0.0202383488,0.00496886574074074
"32",2018-02-01,0.2685729996,0.000317694951,0.001827048,0.01637873537,0.019319278,0.00496886574074074
